vehicle_id,task_id,execution_location,size,distance,transfer_rate,execution_cycles,start_time,end_time,release_time,response_time,transmission_time,execution_time,execution_energy,transfer_energy,total_energy
7,27,1,6000000,193.19351567793368,964426.6094806597,9000000000,92127,93927,78001,15926,6221,1800,0,1.8663939612463551,1.8663939612463551
7,28,1,9000000,206.94840758024688,733646.9062638291,5000000000,98327,99327,81001,18326,12267,1000,0,3.6802445112868023,3.6802445112868023
8,1,0,6000000,200.5793072577528,0,8000000000,1,8001,1,8000,0,8000,0.7999999999999999,0,0.7999999999999999
8,3,0,10000000,178.89927808686096,0,3000000000,8001,11001,6001,5000,0,3000,0.3,0,0.3
8,2,1,7000000,193.98554172927425,948874.6385451112,8000000000,11246,12846,3001,9845,7377,1600,0,2.213147990992661,2.213147990992661
8,4,1,7000000,165.2128339445819,1792925.6030939128,4000000000,12905,13705,9001,4704,3904,800,0,1.1712700160989349,1.1712700160989349
8,5,0,3000000,157.1086506211545,0,4000000000,12001,16001,12001,4000,0,4000,0.39999999999999997,0,0.39999999999999997
8,6,0,4000000,148.1947060457964,0,7000000000,16001,23001,15001,8000,0,7000,0.7,0,0.7
8,8,1,7000000,109.2256586155469,8926836.48048793,7000000000,21785,23185,21001,2184,784,1400,0,0.23524571157880295,0.23524571157880295
8,7,0,6000000,131.52122756422247,0,3000000000,23001,26001,18001,8000,0,3000,0.3,0,0.3
8,9,1,9000000,88.48070637150222,19253290.131429806,8000000000,24468,26068,24001,2067,467,1600,0,0.14023577173401738,0.14023577173401738
8,10,1,10000000,70.64988888880148,40474205.2232435,9000000000,27248,29048,27001,2047,247,1800,0,0.0741212825169242,0.0741212825169242
8,11,1,2000000,57.56291340785314,71855346.51033962,4000000000,30048,30848,30001,847,28,800,0,0.008350109339653147,0.008350109339653147
8,14,1,10000000,70.08797329071515,41472637.69145157,10000000000,39242,41242,39001,2241,241,2000,0,0.07233685068018633,0.07233685068018633
8,12,0,7000000,55.02929129109331,0,9000000000,33001,42001,33001,9000,0,9000,0.8999999999999999,0,0.8999999999999999
8,15,1,6000000,87.94003070274648,19671494.87880953,2000000000,42306,42706,42001,705,305,400,0,0.09150295954065955,0.09150295954065955
8,16,1,5000000,108.71809417019782,9084567.393095875,9000000000,45551,47351,45001,2350,550,1800,0,0.165115182164863,0.165115182164863
